,Country,Continent,2019-12-31,2020-01-01,2020-01-02,2020-01-03,2020-01-04,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-11,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24
182,Swaziland,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,12.0,12.0,12.0,14.0,14.0,15.0,15.0,16.0,16.0,19.0,19.0,22.0,24.0,24.0,31.0,32.0,40.0,40.0,59.0,65.0,71.0,91.0,100.0,106.0,108.0,112.0,116.0,116.0,123.0,153.0,159.0,163.0,172.0,175.0,184.0,187.0,187.0,190.0,202.0,203.0,203.0,208.0,217.0,220.0,220.0,238.0,250.0,256.0,261.0,272.0,279.0,279.0,283.0,285.0,293.0,293.0,295.0,300.0,305.0,322.0,333.0,340.0,371.0,398.0,449.0,472.0,486.0,490.0,506.0,520.0,563.0,586.0,623.0,627.0,635.0,643.0,674.0
183,Sweden,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,12.0,13.0,14.0,15.0,24.0,35.0,61.0,137.0,161.0,203.0,248.0,326.0,462.0,620.0,775.0,924.0,1032.0,1121.0,1167.0,1301.0,1423.0,1623.0,1746.0,1906.0,2016.0,2272.0,2510.0,2806.0,3046.0,3447.0,3700.0,4028.0,4435.0,4947.0,5466.0,6078.0,6443.0,6830.0,7206.0,7693.0,8419.0,9141.0,9685.0,10151.0,10483.0,10948.0,11445.0,11927.0,12540.0,13216.0,13822.0,14385.0,14777.0,15322.0,16004.0,16755.0,17567.0,18177.0,18640.0,18926.0,19621.0,20302.0,21092.0,21520.0,22082.0,22317.0,22721.0,23216.0,23918.0,24623.0,25265.0,25921.0,26322.0,26670.0,27272.0,27909.0,28582.0,29207.0,29677.0,30143.0,30377.0,30799.0,31523.0,32172.0,32809.0,33188.0,33459.0,33843.0,34440.0,35088.0,35727.0,36476.0,37113.0,37542.0,37814.0,38589.0,40803.0,41883.0,42939.0,43887.0,44730.0,45133.0,45924.0,46814.0,48288.0,49684.0,50931.0,51614.0,52383.0,53323.0,54562.0,56043.0,56043.0,56043.0,56043.0,58932.0,60837.0
184,Switzerland,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,18.0,24.0,30.0,37.0,57.0,87.0,209.0,264.0,332.0,374.0,490.0,642.0,854.0,1121.0,1359.0,2200.0,2200.0,2650.0,3010.0,3888.0,4840.0,6077.0,6971.0,8015.0,8789.0,9714.0,10714.0,12104.0,13152.0,14274.0,15412.0,16108.0,17070.0,18194.0,19227.0,20201.0,21022.0,21574.0,22164.0,22710.0,23495.0,24228.0,24820.0,25220.0,25499.0,25753.0,26336.0,26651.0,26997.0,27322.0,27658.0,27826.0,27981.0,28186.0,28414.0,28595.0,28811.0,28978.0,29081.0,29181.0,29324.0,29503.0,29622.0,29734.0,29822.0,29898.0,29926.0,29977.0,30043.0,30124.0,30168.0,30222.0,30261.0,30297.0,30330.0,30380.0,30431.0,30489.0,30504.0,30514.0,30535.0,30575.0,30611.0,30624.0,30642.0,30653.0,30663.0,30678.0,30678.0,30713.0,30745.0,30762.0,30779.0,30788.0,30791.0,30810.0,30830.0,30853.0,30873.0,30882.0,30889.0,30905.0,30928.0,30961.0,30980.0,31011.0,31034.0,31048.0,31063.0,31100.0,31117.0,31209.0,31209.0,31209.0,31227.0,31249.0
185,Syria,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,9.0,10.0,10.0,10.0,16.0,16.0,16.0,19.0,19.0,19.0,19.0,19.0,19.0,25.0,25.0,25.0,29.0,33.0,33.0,38.0,38.0,39.0,39.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,50.0,51.0,58.0,58.0,58.0,58.0,58.0,59.0,70.0,86.0,106.0,121.0,121.0,121.0,122.0,122.0,122.0,123.0,123.0,123.0,124.0,124.0,124.0,141.0,144.0,146.0,152.0,164.0,164.0,170.0,177.0,177.0,177.0,178.0,187.0,187.0,198.0,204.0,219.0,231.0
186,Taiwan,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,22.0,22.0,24.0,24.0,26.0,26.0,28.0,30.0,31.0,32.0,34.0,39.0,40.0,40.0,41.0,42.0,42.0,44.0,45.0,45.0,45.0,45.0,48.0,48.0,49.0,53.0,59.0,59.0,67.0,77.0,108.0,108.0,135.0,153.0,165.0,195.0,216.0,235.0,252.0,267.0,283.0,306.0,306.0,322.0,339.0,339.0,355.0,363.0,363.0,373.0,376.0,379.0,380.0,380.0,385.0,388.0,393.0,395.0,395.0,395.0,395.0,398.0,420.0,422.0,425.0,426.0,427.0,428.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,432.0,436.0,438.0,438.0,439.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,442.0,442.0,442.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,445.0,445.0,445.0,446.0,446.0,446.0,446.0,446.0,446.0
187,Tajikistan,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,32.0,76.0,230.0,293.0,379.0,461.0,522.0,612.0,612.0,661.0,729.0,801.0,907.0,1118.0,1322.0,1524.0,1729.0,1729.0,1936.0,2140.0,2350.0,2551.0,2738.0,3100.0,3100.0,3100.0,3563.0,3563.0,3807.0,3807.0,3930.0,4013.0,4100.0,4289.0,4370.0,4453.0,4529.0,4609.0,4690.0,4763.0,4834.0,4902.0,4971.0,5035.0,5097.0,5160.0,5221.0,5279.0,5338.0,5399.0,5457.0,5513.0,5567.0
188,Tanzania,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,6.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,19.0,19.0,20.0,21.0,21.0,21.0,22.0,24.0,24.0,25.0,25.0,32.0,32.0,32.0,46.0,53.0,88.0,94.0,147.0,148.0,170.0,170.0,254.0,285.0,285.0,300.0,300.0,300.0,300.0,306.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0
189,Thailand,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,8.0,14.0,14.0,14.0,14.0,19.0,19.0,19.0,19.0,25.0,25.0,25.0,32.0,32.0,32.0,32.0,33.0,33.0,33.0,34.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,37.0,40.0,40.0,40.0,42.0,42.0,43.0,43.0,43.0,47.0,47.0,50.0,50.0,50.0,50.0,59.0,70.0,70.0,82.0,82.0,114.0,177.0,177.0,177.0,212.0,366.0,599.0,721.0,827.0,934.0,1045.0,1136.0,1136.0,1245.0,1388.0,1651.0,1651.0,1771.0,1875.0,1978.0,2169.0,2220.0,2258.0,2369.0,2423.0,2473.0,2518.0,2551.0,2579.0,2613.0,2643.0,2672.0,2700.0,2700.0,2733.0,2765.0,2792.0,2811.0,2839.0,2839.0,2854.0,2922.0,2922.0,2938.0,2938.0,2954.0,2960.0,2960.0,2966.0,2969.0,2987.0,2988.0,2989.0,2992.0,3000.0,3004.0,3015.0,3015.0,3017.0,3017.0,3018.0,3025.0,3028.0,3028.0,3031.0,3034.0,3034.0,3037.0,3040.0,3040.0,3042.0,3042.0,3045.0,3054.0,3065.0,3076.0,3081.0,3081.0,3082.0,3083.0,3101.0,3102.0,3104.0,3112.0,3119.0,3119.0,3125.0,3125.0,3125.0,3129.0,3134.0,3135.0,3135.0,3135.0,3141.0,3141.0,3146.0,3147.0,3148.0,3151.0,3156.0
190,Timor,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,18.0,18.0,18.0,19.0,22.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
191,Togo,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,15.0,15.0,18.0,18.0,23.0,24.0,25.0,28.0,30.0,34.0,34.0,36.0,39.0,40.0,41.0,44.0,58.0,65.0,70.0,73.0,76.0,76.0,76.0,77.0,77.0,81.0,81.0,83.0,84.0,84.0,84.0,86.0,88.0,88.0,90.0,96.0,98.0,99.0,99.0,109.0,116.0,123.0,123.0,124.0,126.0,128.0,128.0,135.0,145.0,153.0,174.0,181.0,199.0,219.0,238.0,263.0,298.0,301.0,330.0,338.0,340.0,354.0,363.0,373.0,381.0,386.0,391.0,395.0,422.0,428.0,433.0,442.0,443.0,445.0,452.0,465.0,485.0,487.0,495.0,497.0,501.0,522.0,524.0,525.0,530.0,531.0,532.0,537.0,544.0,547.0,555.0,561.0,569.0,569.0,576.0
192,Trinidad and Tobago,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,7.0,9.0,9.0,9.0,49.0,50.0,51.0,57.0,60.0,65.0,66.0,74.0,78.0,85.0,87.0,89.0,97.0,100.0,103.0,104.0,105.0,107.0,107.0,109.0,109.0,112.0,113.0,113.0,113.0,114.0,114.0,114.0,114.0,114.0,114.0,115.0,115.0,115.0,115.0,115.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0
193,Tunisia,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,13.0,16.0,16.0,18.0,20.0,24.0,29.0,39.0,54.0,60.0,75.0,89.0,114.0,173.0,173.0,227.0,227.0,278.0,312.0,362.0,394.0,455.0,455.0,495.0,553.0,574.0,596.0,623.0,643.0,671.0,685.0,707.0,726.0,747.0,780.0,822.0,864.0,866.0,879.0,884.0,901.0,901.0,918.0,922.0,939.0,949.0,967.0,975.0,980.0,994.0,998.0,1009.0,1013.0,1018.0,1022.0,1025.0,1026.0,1030.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1035.0,1035.0,1037.0,1043.0,1044.0,1045.0,1046.0,1048.0,1048.0,1051.0,1051.0,1051.0,1051.0,1068.0,1071.0,1076.0,1077.0,1084.0,1086.0,1087.0,1087.0,1087.0,1087.0,1087.0,1087.0,1087.0,1087.0,1087.0,1093.0,1094.0,1096.0,1110.0,1125.0,1128.0,1132.0,1146.0,1156.0,1157.0,1159.0,1159.0
194,Turkey,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,18.0,47.0,98.0,191.0,359.0,670.0,947.0,1236.0,1529.0,1872.0,2433.0,3629.0,5698.0,7402.0,9217.0,10827.0,13531.0,15679.0,18135.0,20921.0,23934.0,27069.0,30217.0,34109.0,38226.0,42282.0,47029.0,52167.0,56956.0,61049.0,65111.0,69392.0,74193.0,78546.0,82329.0,86306.0,90980.0,95591.0,98674.0,101790.0,104912.0,107773.0,110130.0,112261.0,114653.0,117589.0,120204.0,122392.0,124375.0,126045.0,127659.0,129491.0,131744.0,133721.0,135569.0,137115.0,138657.0,139771.0,141475.0,143114.0,144749.0,146457.0,148067.0,149435.0,150593.0,151615.0,152587.0,153548.0,154500.0,155686.0,156827.0,157814.0,158762.0,159797.0,160979.0,162120.0,163103.0,163942.0,164769.0,165555.0,166422.0,167410.0,168340.0,169218.0,170132.0,171121.0,172114.0,173036.0,174023.0,175218.0,176677.0,178239.0,179831.0,181298.0,182727.0,184031.0,185245.0,186493.0,187685.0,188897.0,190165.0
195,Turks and Caicos Islands,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0
196,Uganda,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,14.0,14.0,14.0,30.0,33.0,33.0,44.0,44.0,45.0,48.0,48.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,58.0,61.0,74.0,75.0,75.0,79.0,79.0,79.0,81.0,83.0,85.0,88.0,89.0,97.0,98.0,98.0,101.0,101.0,116.0,121.0,122.0,126.0,139.0,160.0,203.0,227.0,227.0,260.0,260.0,145.0,160.0,175.0,198.0,212.0,222.0,253.0,281.0,317.0,329.0,413.0,458.0,457.0,489.0,507.0,522.0,557.0,593.0,616.0,646.0,657.0,665.0,679.0,685.0,685.0,696.0,705.0,724.0,732.0,741.0,755.0,755.0,770.0,774.0,797.0
197,Ukraine,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,14.0,19.0,26.0,26.0,41.0,47.0,73.0,84.0,113.0,156.0,218.0,311.0,418.0,480.0,549.0,794.0,804.0,987.0,1096.0,1251.0,1319.0,1462.0,1668.0,1892.0,2203.0,2511.0,2777.0,3102.0,3372.0,4161.0,4462.0,5106.0,5449.0,5710.0,6125.0,6592.0,7170.0,7647.0,8125.0,8617.0,9009.0,9009.0,9410.0,9866.0,10406.0,10861.0,11411.0,11913.0,12331.0,12697.0,13184.0,13691.0,14195.0,14710.0,15232.0,15648.0,16023.0,16425.0,16847.0,17330.0,17858.0,18291.0,18616.0,18876.0,19230.0,19706.0,20148.0,20580.0,20986.0,21245.0,21584.0,21584.0,22382.0,23204.0,23204.0,23672.0,24340.0,24823.0,25411.0,25964.0,26514.0,26514.0,26999.0,27462.0,27856.0,28381.0,29070.0,29753.0,30506.0,31154.0,31810.0,32476.0,33234.0,34063.0,34984.0,35825.0,36560.0,37241.0,39014.0
